Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2015-11-27,1170.0,1185.0,1150.7,1159.75,1168.03,7387.0,970.0,8628222.0,2077.0,28.12,34.3,-10.25
2015-11-30,1186.75,1186.75,1164.0,1170.6,1171.26,5401.0,532.0,6325984.0,2368.0,43.84,22.75,-16.15
2015-12-01,1180.0,1186.95,1174.8,1176.95,1179.58,3978.0,611.0,4692360.0,1443.0,36.27,12.15,-3.05
2015-12-02,1173.6,1176.5,1161.45,1172.2,1170.14,3176.0,400.0,3716368.0,797.0,25.09,15.05,-1.4
2015-12-03,1169.65,1177.05,1160.0,1164.85,1170.39,9228.0,801.0,10800392.0,507.0,5.49,17.05,-4.8
2015-12-04,1160.1,1161.8,1147.25,1153.7,1155.93,3297.0,340.0,3811109.0,945.0,28.66,14.55,-6.4
2015-12-07,1165.0,1166.25,1145.0,1148.0,1151.32,1342.0,238.0,1545065.0,526.0,39.2,21.25,-17.0
2015-12-08,1147.1,1157.0,1145.0,1149.35,1151.51,3160.0,460.0,3638765.0,589.0,18.64,12.0,2.25
2015-12-09,1153.0,1153.0,1116.4,1129.1,1131.06,5828.0,771.0,6591829.0,,,36.6,-23.9
2015-12-10,1143.65,1144.0,1107.0,1128.25,1125.75,2138.0,312.0,2406849.0,495.0,23.15,37.0,-15.4
2015-12-11,1131.8,1139.0,1105.3,1109.75,1128.49,3746.0,491.0,4227307.0,486.0,12.97,33.7,-22.05
2015-12-14,1110.0,1115.0,1092.0,1110.05,1105.73,2705.0,383.0,2991003.0,928.0,34.31,23.0,0.05
2015-12-15,1158.0,1195.0,1119.0,1187.2,1172.39,14962.0,1908.0,17541319.0,3592.0,24.01,76.0,29.2
2015-12-16,1197.8,1232.0,1179.2,1196.65,1212.89,16282.0,1738.0,19748306.0,3287.0,20.19,52.8,-1.15
2015-12-17,1212.6,1213.3,1165.0,1176.65,1186.03,6427.0,814.0,7622609.0,2441.0,37.98,48.3,-35.95
2015-12-18,1182.05,1206.0,1130.0,1139.65,1170.2,10685.0,1333.0,12503542.0,5012.0,46.91,76.0,-42.4
2015-12-21,1148.0,1155.8,1129.6,1141.55,1140.51,7765.0,726.0,8856097.0,3053.0,39.32,26.2,-6.45
2015-12-22,1150.0,1152.25,1129.0,1130.75,1137.06,2449.0,339.0,2784649.0,1134.0,46.3,23.25,-19.25
2015-12-23,1140.0,1147.0,1130.0,1130.85,1137.37,4895.0,611.0,5567427.0,2279.0,46.56,17.0,-9.15
2015-12-24,1135.9,1139.3,1107.5,1116.8,1122.35,5261.0,675.0,5904676.0,2769.0,52.63,31.8,-19.1
2015-12-28,1123.3,1132.0,1116.0,1119.35,1121.74,3127.0,355.0,3507676.0,1399.0,44.74,16.0,-3.95
2015-12-29,1125.0,1125.0,1112.7,1117.1,1118.36,2698.0,347.0,3017345.0,741.0,27.46,12.3,-7.9
2015-12-30,1120.75,1120.75,1108.55,1110.75,1114.51,2448.0,301.0,2728319.0,1088.0,44.44,12.2,-10.0
2015-12-31,1118.85,1123.0,1111.05,1118.1,1118.22,3541.0,435.0,3959604.0,1903.0,53.74,11.95,-0.75
2016-01-01,1122.35,1123.3,1114.0,1117.5,1117.89,1435.0,217.0,1604179.0,532.0,37.07,9.3,-4.85
2016-01-04,1120.0,1155.0,1112.0,1118.15,1125.52,7531.0,696.0,8476283.0,3727.0,49.49,43.0,-1.85
2016-01-05,1125.0,1134.0,1084.0,1093.7,1108.72,13741.0,1150.0,15234943.0,8007.0,58.27,50.0,-31.3
2016-01-06,1093.0,1105.0,1076.0,1082.85,1090.07,4626.0,737.0,5042678.0,1908.0,41.25,29.0,-10.15
2016-01-07,1070.0,1070.0,1048.0,1056.15,1055.63,6827.0,756.0,7206768.0,2509.0,36.75,22.0,-13.85
2016-01-08,1070.0,1074.75,1051.0,1053.7,1058.5,6810.0,900.0,7208388.0,2149.0,31.56,23.75,-16.3
2016-01-11,1055.0,1055.0,1001.0,1006.85,1026.06,12128.0,1182.0,12444046.0,7061.0,58.22,54.0,-48.15
2016-01-12,1040.0,1045.95,1000.0,1023.75,1029.6,7090.0,970.0,7299887.0,1909.0,26.93,45.95,-16.25
2016-01-13,1038.55,1042.45,1007.0,1021.15,1022.88,5830.0,751.0,5963417.0,1435.0,24.61,35.45,-17.4
2016-01-14,1010.05,1040.0,1004.95,1013.1,1016.3,5688.0,628.0,5780721.0,1643.0,28.89,35.05,3.05
2016-01-15,1015.0,1035.0,1002.05,1015.05,1020.04,4473.0,531.0,4562659.0,1800.0,40.24,32.95,0.05
2016-01-18,1016.0,1016.8,993.0,999.9,1003.45,8001.0,916.0,8028617.0,2499.0,31.23,23.8,-16.1
2016-01-19,993.0,1034.85,993.0,1018.8,1016.4,4420.0,598.0,4492476.0,1000.0,22.62,41.85,25.8
2016-01-20,1010.0,1010.0,984.0,999.65,996.38,5721.0,1254.0,5700287.0,2501.0,43.72,26.0,-10.35
2016-01-21,1007.45,1014.15,963.05,968.75,983.87,3468.0,926.0,3412066.0,1535.0,44.26,51.1,-38.7
2016-01-22,988.0,988.0,964.0,967.45,970.91,5725.0,1235.0,5558482.0,2288.0,39.97,24.0,-20.55
2016-01-25,982.75,991.85,966.45,980.05,974.7,8121.0,1361.0,7915505.0,3743.0,46.09,25.4,-2.7
2016-01-27,980.0,980.6,967.25,971.85,974.0,2451.0,514.0,2387266.0,768.0,31.33,13.35,-8.15
2016-01-28,973.5,977.95,964.0,968.25,971.0,2323.0,631.0,2255643.0,677.0,29.14,13.95,-5.25
2016-01-29,976.8,976.85,965.0,973.0,972.02,3536.0,620.0,3437064.0,1872.0,52.94,11.85,-3.8
2016-02-01,976.0,1025.0,975.0,997.7,1001.34,7829.0,1624.0,7839454.0,2445.0,31.23,50.0,21.7
2016-02-02,1002.55,1022.4,1002.55,1014.55,1014.13,6695.0,1535.0,6789631.0,3350.0,50.04,19.85,12.0
2016-02-03,1007.0,1036.8,996.5,1005.25,1015.26,10055.0,2049.0,10208479.0,2564.0,25.5,40.3,-1.75
2016-02-04,1018.95,1192.0,1017.15,1148.1,1118.87,204673.0,21533.0,229002585.0,12597.0,6.15,174.85,129.15
2016-02-05,1149.65,1163.8,1113.85,1130.75,1132.98,33041.0,3855.0,37434707.0,4268.0,12.92,49.95,-18.9
2016-02-08,1135.0,1165.0,1079.05,1101.3,1125.93,28032.0,4799.0,31562036.0,5477.0,19.54,85.95,-33.7
2016-02-09,1090.1,1156.3,1090.1,1119.15,1133.37,29705.0,3079.0,33666704.0,3998.0,13.46,66.2,29.05
2016-02-10,1116.65,1128.15,1036.0,1059.95,1074.39,19953.0,2858.0,21437299.0,3602.0,18.05,92.15,-56.7
2016-02-11,1078.0,1125.0,1062.6,1078.6,1098.97,37227.0,5117.0,40911191.0,4954.0,13.31,62.4,0.6
2016-02-12,1099.0,1106.65,1030.0,1042.5,1056.98,14611.0,2710.0,15443478.0,3362.0,23.01,76.65,-56.5
2016-02-15,1064.1,1115.0,1064.1,1106.15,1098.37,16125.0,2300.0,17711144.0,3703.0,22.96,50.9,42.05
2016-02-16,1114.0,1131.7,1093.0,1100.5,1109.85,14468.0,2457.0,16057261.0,2541.0,17.56,38.7,-13.5
2016-02-17,1096.35,1125.0,1056.55,1103.65,1087.69,9866.0,1668.0,10731126.0,2645.0,26.81,68.45,7.3
2016-02-18,1116.9,1147.0,1076.0,1092.4,1112.1,11835.0,1681.0,13161744.0,2201.0,18.6,71.0,-24.5
2016-02-19,1081.25,1108.0,1080.0,1099.5,1092.28,7676.0,1108.0,8384331.0,1331.0,17.34,28.0,18.25
2016-02-22,1102.5,1112.0,1093.45,1106.15,1104.44,5724.0,742.0,6321830.0,851.0,14.87,18.55,3.65
2016-02-23,1110.05,1111.8,1075.9,1083.85,1093.88,8197.0,1223.0,8966545.0,2065.0,25.19,35.9,-26.2
2016-02-24,1086.35,1095.2,1046.0,1077.25,1077.78,8973.0,1030.0,9670935.0,3390.0,37.78,49.2,-9.1
2016-02-25,1090.75,1090.75,1040.0,1053.9,1063.34,9059.0,1443.0,9632833.0,3376.0,37.27,50.75,-36.85
2016-02-26,1070.15,1072.0,1002.05,1026.05,1022.35,8170.0,1548.0,8352606.0,1658.0,20.29,69.95,-44.1
2016-02-29,1028.9,1078.05,1006.0,1015.3,1026.61,299647.0,3189.0,307620502.0,279543.0,93.29,72.05,-13.6
2016-03-01,1028.0,1048.25,1014.25,1031.0,1032.98,12488.0,1783.0,12899889.0,2830.0,22.66,34.0,3.0
2016-03-02,1038.85,1055.0,1025.0,1030.45,1039.35,13661.0,2288.0,14198529.0,4085.0,29.9,30.0,-8.4
2016-03-03,1031.0,1089.0,1025.0,1075.0,1060.91,24683.0,2801.0,26186507.0,5719.0,23.17,64.0,44.0
2016-03-04,1084.15,1148.0,1056.0,1138.6,1109.4,28395.0,3580.0,31501395.0,6351.0,22.37,92.0,54.45
2016-03-08,1137.85,1158.0,1109.85,1151.25,1139.67,10281.0,1573.0,11716917.0,2422.0,23.56,48.15,13.4
2016-03-09,1140.05,1192.05,1128.0,1176.3,1161.12,9479.0,1373.0,11006299.0,2550.0,26.9,64.05,36.25
2016-03-10,1179.1,1180.65,1146.4,1148.1,1159.09,5843.0,990.0,6772557.0,1975.0,33.8,34.25,-31.0
2016-03-11,1155.05,1175.15,1142.0,1147.3,1153.51,6193.0,1091.0,7143708.0,1379.0,22.27,33.15,-7.75
2016-03-14,1150.0,1160.0,1126.9,1139.05,1139.75,7768.0,1263.0,8853592.0,1401.0,18.04,33.1,-10.95
2016-03-15,1133.0,1150.0,1129.0,1140.95,1139.13,3606.0,635.0,4107712.0,802.0,22.24,21.0,7.95
2016-03-16,1141.1,1150.9,1117.9,1124.75,1127.87,5219.0,1377.0,5886341.0,1780.0,34.11,33.0,-16.35
2016-03-17,1125.0,1157.0,1125.0,1148.85,1143.69,6956.0,1254.0,7955482.0,1935.0,27.82,32.0,23.85
2016-03-18,1152.0,1163.1,1133.0,1152.7,1147.75,7433.0,1075.0,8531256.0,2755.0,37.06,30.1,0.7
2016-03-21,1159.95,1182.0,1149.4,1174.65,1171.34,4808.0,1084.0,5631813.0,1189.0,24.73,32.6,14.7
2016-03-22,1182.0,1190.0,1160.0,1176.15,1174.88,6733.0,999.0,7910447.0,3149.0,46.77,30.0,-5.85
2016-03-23,1176.0,1229.5,1173.0,1203.25,1209.23,12958.0,2175.0,15669264.0,2821.0,21.77,56.5,27.25
2016-03-28,1208.95,1247.95,1201.2,1236.2,1229.46,12673.0,2644.0,15580890.0,2470.0,19.49,46.75,27.25
2016-03-29,1235.05,1257.8,1207.0,1212.4,1230.46,8205.0,1393.0,10095930.0,2369.0,28.87,50.8,-22.65
2016-03-30,1210.0,1238.0,1210.0,1234.25,1228.63,5974.0,1018.0,7339839.0,1657.0,27.74,28.0,24.25
2016-03-31,1241.85,1295.15,1233.0,1276.5,1268.87,19860.0,3851.0,25199804.0,3833.0,19.3,62.15,34.65
2016-04-01,1272.0,1312.0,1264.0,1291.25,1297.63,14976.0,2469.0,19433236.0,1896.0,12.66,48.0,19.25
2016-04-04,1305.0,1325.0,1297.5,1305.75,1310.95,5858.0,1065.0,7679536.0,2053.0,35.05,27.5,0.75
2016-04-05,1297.0,1313.0,1278.0,1281.8,1289.86,7307.0,1506.0,9424997.0,1902.0,26.03,35.0,-15.2
2016-04-06,1288.95,1318.85,1283.4,1311.9,1306.0,9786.0,1777.0,12780517.0,4464.0,45.62,35.45,22.95
2016-04-07,1315.3,1315.3,1298.7,1307.65,1308.3,5270.0,1101.0,6894756.0,1937.0,36.76,16.6,-7.65
2016-04-08,1301.35,1350.0,1300.0,1342.0,1330.09,10807.0,1697.0,14374291.0,2995.0,27.71,50.0,40.65
2016-04-11,1350.0,1432.7,1325.0,1381.9,1389.25,24940.0,4663.0,34648000.0,4199.0,16.84,107.7,31.9
2016-04-12,1382.6,1404.95,1351.5,1361.75,1372.16,4982.0,1118.0,6836118.0,2002.0,40.18,53.45,-20.85
2016-04-13,1373.0,1382.0,1345.0,1352.1,1361.32,5874.0,1331.0,7996420.0,2048.0,34.87,37.0,-20.9
2016-04-18,1350.0,1370.0,1331.2,1340.7,1345.8,5501.0,1185.0,7403242.0,1813.0,32.96,38.8,-9.3
2016-04-20,1340.25,1367.8,1318.0,1321.35,1338.4,9971.0,1843.0,13345229.0,4733.0,47.47,49.8,-18.9
2016-04-21,1334.0,1338.15,1325.05,1330.85,1332.27,4848.0,885.0,6458847.0,2632.0,54.29,13.1,-3.15
2016-04-22,1327.95,1354.0,1323.5,1335.15,1332.85,4641.0,690.0,6185749.0,2817.0,60.7,30.5,7.2
2016-04-25,1354.95,1377.05,1322.3,1346.2,1357.69,24592.0,4200.0,33388256.0,7983.0,32.46,54.75,-8.75
2016-04-26,1299.0,1304.4,1240.6,1292.95,1287.12,46874.0,6365.0,60332245.0,9341.0,19.93,63.8,-6.05
2016-04-27,1309.0,1312.9,1265.0,1277.1,1290.5,13487.0,2292.0,17404984.0,4203.0,31.16,47.9,-31.9
2016-04-28,1275.0,1289.05,1255.0,1267.5,1269.86,11649.0,2288.0,14792570.0,3609.0,30.98,34.05,-7.5
2016-04-29,1267.75,1305.7,1258.0,1291.6,1280.9,6415.0,1240.0,8216959.0,2177.0,33.94,47.7,23.85
2016-05-02,1290.0,1299.7,1262.3,1267.5,1273.31,5532.0,1004.0,7043939.0,2531.0,45.75,37.4,-22.5
2016-05-03,1274.0,1282.9,1236.0,1239.1,1254.5,5998.0,1246.0,7524478.0,2170.0,36.18,46.9,-34.9
2016-05-04,1242.0,1245.15,1222.0,1229.0,1234.0,7589.0,1507.0,9364854.0,2810.0,37.03,23.15,-13.0
2016-05-05,1235.0,1269.0,1207.8,1237.25,1241.31,9173.0,1773.0,11386556.0,2149.0,23.43,61.2,2.25
2016-05-06,1245.95,1249.2,1230.0,1240.45,1239.82,3391.0,650.0,4204223.0,1295.0,38.19,19.2,-5.5
2016-05-09,1250.0,1270.1,1240.0,1249.75,1256.25,5513.0,1174.0,6925705.0,1486.0,26.95,30.1,-0.25
2016-05-10,1254.0,1318.25,1250.05,1280.3,1287.36,20105.0,3303.0,25882385.0,4201.0,20.9,68.2,26.3
2016-05-11,1272.0,1294.0,1267.0,1275.05,1280.87,7755.0,1599.0,9933132.0,1797.0,23.17,27.0,3.05
2016-05-12,1280.0,1295.0,1275.0,1281.1,1282.51,4254.0,815.0,5455783.0,1021.0,24.0,20.0,1.1
2016-05-13,1290.1,1310.0,1255.1,1265.45,1286.38,9806.0,1602.0,12614282.0,2877.0,29.34,54.9,-24.65
2016-05-16,1266.0,1275.0,1255.3,1260.25,1264.66,4308.0,1032.0,5448159.0,1808.0,41.97,19.7,-5.75
2016-05-17,1260.0,1280.25,1253.05,1257.55,1266.27,3317.0,823.0,4200231.0,930.0,28.04,27.2,-2.45
2016-05-18,1258.85,1266.0,1250.0,1254.0,1256.12,3516.0,874.0,4416510.0,1410.0,40.1,16.0,-4.85
2016-05-19,1255.1,1269.6,1238.55,1240.95,1252.66,2519.0,626.0,3155450.0,713.0,28.3,31.05,-14.15
2016-05-20,1240.15,1258.0,1203.0,1209.35,1230.12,4151.0,1014.0,5106226.0,1435.0,34.57,55.0,-30.8
2016-05-23,1210.0,1229.0,1208.95,1216.4,1219.32,3714.0,1048.0,4528563.0,614.0,16.53,20.05,6.4
2016-05-24,1216.1,1226.1,1185.0,1190.85,1200.99,5341.0,1144.0,6414473.0,1856.0,34.75,41.1,-25.25
2016-05-25,1201.0,1223.0,1195.0,1212.75,1210.85,6354.0,1512.0,7693745.0,1371.0,21.58,28.0,11.75
2016-05-26,1224.0,1250.0,1221.15,1239.3,1237.37,6023.0,1287.0,7452681.0,1736.0,28.82,28.85,15.3
2016-05-27,1243.0,1272.45,1243.0,1254.8,1260.18,4958.0,1113.0,6247974.0,1211.0,24.43,29.45,11.8
2016-05-30,1255.0,1260.0,1210.0,1217.1,1225.74,9362.0,1640.0,11475390.0,3185.0,34.02,50.0,-37.9
2016-05-31,1220.0,1239.0,1210.5,1231.3,1224.16,5054.0,983.0,6186912.0,1460.0,28.89,28.5,11.3
2016-06-01,1240.0,1244.0,1218.45,1229.8,1231.05,4635.0,1169.0,5705898.0,2212.0,47.72,25.55,-10.2
2016-06-02,1230.05,1240.0,1210.65,1216.4,1219.68,4614.0,804.0,5627619.0,2181.0,47.27,29.35,-13.65
2016-06-03,1228.0,1232.9,1205.0,1213.1,1217.71,5488.0,966.0,6682802.0,1740.0,31.71,27.9,-14.9
2016-06-06,1220.0,1220.0,1202.4,1215.7,1214.78,5537.0,796.0,6726236.0,2579.0,46.58,17.6,-4.3
2016-06-07,1219.0,1219.6,1205.0,1211.45,1209.7,3899.0,811.0,4716602.0,1442.0,36.98,14.6,-7.55
2016-06-08,1212.0,1242.0,1195.0,1230.85,1227.74,11260.0,2535.0,13824393.0,2764.0,24.55,47.0,18.85
2016-06-09,1229.0,1250.9,1208.95,1214.25,1232.44,13228.0,2557.0,16302722.0,4609.0,34.84,41.95,-14.75
2016-06-10,1208.15,1229.0,1206.1,1210.15,1216.62,4820.0,1231.0,5864106.0,1043.0,21.64,22.9,2.0
2016-06-13,1210.0,1220.0,1199.5,1210.25,1207.25,5918.0,1475.0,7144526.0,560.0,9.46,20.5,0.25
2016-06-14,1222.0,1222.9,1210.05,1216.75,1216.04,3112.0,658.0,3784324.0,1165.0,37.44,12.85,-5.25
2016-06-15,1215.0,1245.0,1215.0,1237.0,1237.06,6736.0,1209.0,8332849.0,1355.0,20.12,30.0,22.0
2016-06-16,1230.0,1237.05,1215.0,1228.05,1228.04,2949.0,681.0,3621487.0,939.0,31.84,22.05,-1.95
2016-06-17,1234.25,1254.85,1229.95,1238.75,1243.96,5575.0,1255.0,6935063.0,1485.0,26.64,24.9,4.5
2016-06-20,1235.0,1236.6,1220.5,1225.85,1225.93,2762.0,720.0,3386015.0,949.0,34.36,16.1,-9.15
2016-06-21,1230.0,1240.0,1215.0,1232.0,1229.87,4432.0,1006.0,5450786.0,1933.0,43.61,25.0,2.0
2016-06-22,1227.95,1242.0,1220.4,1230.3,1228.56,2262.0,536.0,2779009.0,772.0,34.13,21.6,2.35
2016-06-23,1240.3,1240.3,1221.55,1231.2,1230.09,947.0,254.0,1164896.0,387.0,40.87,18.75,-9.1
2016-06-24,1215.0,1217.0,1182.75,1210.4,1202.35,7810.0,1055.0,9390351.0,3119.0,39.94,34.25,-4.6
2016-06-27,1220.0,1229.4,1208.0,1211.4,1217.06,2406.0,618.0,2928257.0,943.0,39.19,21.4,-8.6
2016-06-28,1219.05,1227.8,1189.0,1199.6,1202.21,9327.0,1278.0,11212984.0,6020.0,64.54,38.8,-19.45
2016-06-29,1215.0,1218.5,1205.0,1209.4,1210.69,2104.0,581.0,2547300.0,753.0,35.79,13.5,-5.6
2016-06-30,1220.0,1235.0,1216.0,1224.7,1225.04,4545.0,1008.0,5567814.0,1413.0,31.09,19.0,4.7
2016-07-01,1225.2,1240.0,1216.2,1223.85,1229.03,7017.0,1385.0,8624133.0,1148.0,16.36,23.8,-1.35
2016-07-04,1227.1,1233.4,1217.0,1220.05,1224.27,4793.0,1275.0,5867931.0,1393.0,29.06,16.4,-7.05
2016-07-05,1223.95,1230.0,1208.0,1211.4,1215.66,3203.0,714.0,3893763.0,1172.0,36.59,22.0,-12.55
2016-07-07,1212.0,1231.25,1195.55,1220.7,1220.11,3951.0,1028.0,4820645.0,966.0,24.45,35.7,8.7
2016-07-08,1217.95,1265.15,1208.55,1259.5,1248.87,14141.0,2312.0,17660292.0,4647.0,32.86,56.6,41.55
2016-07-11,1265.5,1287.0,1265.5,1276.4,1275.61,11889.0,2007.0,15165729.0,3849.0,32.37,21.5,10.9
2016-07-12,1282.15,1285.0,1260.0,1272.8,1273.69,5239.0,1324.0,6672844.0,1740.0,33.21,25.0,-9.35
2016-07-13,1280.0,1280.0,1257.65,1261.45,1264.62,2398.0,680.0,3032555.0,732.0,30.53,22.35,-18.55
2016-07-14,1259.1,1268.05,1250.0,1261.65,1259.75,3557.0,849.0,4480927.0,1056.0,29.69,18.05,2.55
2016-07-15,1262.6,1302.0,1259.0,1266.0,1276.08,13668.0,1677.0,17441428.0,6853.0,50.14,43.0,3.4
2016-07-18,1273.3,1290.3,1247.7,1268.05,1272.28,9266.0,1978.0,11788985.0,1827.0,19.72,42.6,-5.25
2016-07-19,1272.15,1303.55,1270.0,1290.8,1291.73,13633.0,2256.0,17610144.0,3097.0,22.72,33.55,18.65
2016-07-20,1292.0,1313.0,1289.0,1300.95,1303.24,10901.0,1925.0,14206579.0,3082.0,28.27,24.0,8.95
2016-07-21,1301.0,1322.1,1261.0,1270.55,1293.91,36833.0,5914.0,47658453.0,5123.0,13.91,61.1,-30.45
2016-07-22,1294.5,1310.0,1276.95,1283.75,1294.75,12174.0,2437.0,15762275.0,3719.0,30.55,33.05,-10.75
2016-07-25,1299.0,1315.0,1290.0,1297.05,1303.24,4610.0,1126.0,6007921.0,1525.0,33.08,25.0,-1.95
2016-07-26,1305.0,1307.05,1280.0,1288.15,1294.79,3729.0,906.0,4828261.0,1382.0,37.06,27.05,-16.85
2016-07-27,1293.85,1301.9,1275.0,1279.65,1288.75,5971.0,1310.0,7695153.0,1735.0,29.06,26.9,-14.2
2016-07-28,1283.0,1300.0,1252.5,1264.95,1274.04,4448.0,794.0,5666927.0,1905.0,42.83,47.5,-18.05
2016-07-29,1277.05,1281.15,1257.0,1260.45,1266.11,19678.0,2207.0,24914592.0,8035.0,40.83,24.15,-16.6
2016-08-01,1279.65,1282.0,1247.4,1250.65,1261.96,4666.0,865.0,5888318.0,1487.0,31.87,34.6,-29.0
2016-08-02,1256.5,1260.35,1227.5,1236.0,1240.46,4942.0,1019.0,6130372.0,2318.0,46.9,32.85,-20.5
2016-08-03,1240.75,1240.75,1197.45,1202.65,1207.6,5543.0,1167.0,6693718.0,2691.0,48.55,43.3,-38.1
2016-08-04,1219.0,1219.0,1197.75,1206.2,1208.99,3882.0,502.0,4693300.0,1750.0,45.08,21.25,-12.8
2016-08-05,1207.0,1232.45,1202.4,1216.25,1217.79,8498.0,1700.0,10348821.0,2542.0,29.91,30.05,9.25
2016-08-08,1230.6,1230.6,1205.55,1210.5,1214.47,2995.0,517.0,3637351.0,1249.0,41.7,25.05,-20.1
2016-08-09,1217.0,1224.75,1195.0,1198.45,1206.47,9403.0,1347.0,11344437.0,3961.0,42.12,29.75,-18.55
2016-08-10,1210.0,1215.05,1174.1,1184.25,1199.01,9366.0,1600.0,11229904.0,2123.0,22.67,40.95,-25.75
2016-08-11,1180.05,1197.0,1171.15,1191.35,1183.63,4889.0,899.0,5786764.0,1382.0,28.27,25.85,11.3
2016-08-12,1192.0,1205.0,1188.0,1191.5,1196.75,3595.0,937.0,4302301.0,1215.0,33.8,17.0,-0.5
2016-08-16,1191.0,1191.0,1170.0,1174.0,1176.46,2858.0,790.0,3362319.0,1182.0,41.36,21.0,-17.0
2016-08-17,1170.05,1195.0,1164.0,1171.55,1177.24,2651.0,655.0,3120856.0,642.0,24.22,31.0,1.5
2016-08-18,1179.9,1185.0,1160.0,1165.4,1168.6,3748.0,890.0,4379898.0,1942.0,51.81,25.0,-14.5
2016-08-19,1172.0,1175.85,1160.0,1162.8,1163.92,2791.0,746.0,3248490.0,1368.0,49.01,15.85,-9.2
2016-08-22,1168.2,1168.2,1148.4,1155.55,1155.64,2677.0,655.0,3093651.0,1185.0,44.27,19.8,-12.65
2016-08-23,1153.0,1164.75,1144.9,1148.15,1153.0,3297.0,898.0,3801428.0,1636.0,49.62,19.85,-4.85
2016-08-24,1155.0,1169.9,1150.95,1161.15,1158.79,1404.0,372.0,1626948.0,656.0,46.72,18.95,6.15
2016-08-25,1169.1,1178.95,1152.6,1158.85,1165.36,2325.0,573.0,2709454.0,921.0,39.61,26.35,-10.25
2016-08-26,1162.7,1165.05,1141.35,1145.75,1150.45,2078.0,520.0,2390626.0,929.0,44.71,23.7,-16.95
2016-08-29,1149.0,1157.55,1141.0,1144.95,1149.15,2982.0,757.0,3426779.0,1561.0,52.35,16.55,-4.05
2016-08-30,1154.9,1165.0,1149.3,1153.15,1155.64,4943.0,1020.0,5712317.0,1834.0,37.1,15.7,-1.75
2016-08-31,1153.5,1170.9,1153.0,1161.0,1162.04,3312.0,806.0,3848675.0,1092.0,32.97,17.9,7.5
2016-09-01,1157.3,1198.5,1151.0,1155.35,1162.42,8127.0,1649.0,9446990.0,1336.0,16.44,47.5,-1.95
2016-09-02,1159.0,1162.35,1147.85,1151.15,1153.08,2142.0,664.0,2469903.0,741.0,34.59,14.5,-7.85
2016-09-06,1152.15,1174.9,1151.0,1169.2,1162.46,4358.0,981.0,5066021.0,2196.0,50.39,23.9,17.05
2016-09-07,1175.0,1192.0,1175.0,1182.65,1181.72,9207.0,1528.0,10880120.0,2892.0,31.41,17.0,7.65
2016-09-08,1180.0,1200.0,1171.7,1188.1,1192.3,8410.0,1520.0,10027281.0,3691.0,43.89,28.3,8.1
2016-09-09,1188.1,1190.0,1176.15,1186.05,1184.67,2573.0,679.0,3048163.0,966.0,37.54,13.85,-2.05
2016-09-12,1189.0,1189.0,1155.0,1175.6,1167.21,6251.0,1566.0,7296219.0,2849.0,45.58,34.0,-13.4
2016-09-14,1164.45,1173.0,1155.0,1168.65,1162.18,6314.0,662.0,7338034.0,4791.0,75.88,18.0,4.2
2016-09-15,1170.8,1181.95,1154.0,1176.95,1169.04,4642.0,1071.0,5426678.0,1673.0,36.04,27.95,6.15
2016-09-16,1183.65,1190.0,1156.65,1168.55,1171.28,4311.0,1217.0,5049409.0,1356.0,31.45,33.35,-15.1
2016-09-19,1166.55,1203.1,1150.0,1160.9,1165.52,5436.0,1144.0,6335754.0,1199.0,22.06,53.1,-5.65
2016-09-20,1158.0,1163.7,1152.8,1153.7,1157.56,3086.0,817.0,3572218.0,1537.0,49.81,10.9,-4.3
2016-09-21,1157.0,1173.1,1146.25,1149.3,1157.16,3735.0,881.0,4322006.0,1003.0,26.85,26.85,-7.7
2016-09-22,1160.0,1161.0,1150.0,1155.4,1155.79,2205.0,416.0,2548522.0,1014.0,45.99,11.0,-4.6
2016-09-23,1164.0,1164.0,1146.1,1153.65,1152.03,7920.0,392.0,9124083.0,7084.0,89.44,17.9,-10.35
2016-09-26,1160.0,1160.0,1138.0,1144.35,1147.33,2008.0,625.0,2303830.0,829.0,41.28,22.0,-15.65
2016-09-27,1147.4,1170.0,1135.2,1153.85,1155.92,5493.0,1264.0,6349493.0,1794.0,32.66,34.8,6.45
2016-09-28,1157.75,1164.4,1145.0,1156.5,1155.78,14362.0,804.0,16599368.0,12033.0,83.78,19.4,-1.25
2016-09-29,1164.3,1164.3,1110.0,1119.9,1140.94,5025.0,1144.0,5733245.0,1802.0,35.86,54.3,-44.4
2016-09-30,1140.0,1152.05,1109.55,1134.7,1130.16,3245.0,883.0,3667355.0,920.0,28.35,42.5,-5.3
2016-10-03,1133.75,1172.0,1133.75,1169.75,1155.79,4683.0,911.0,5412566.0,2622.0,55.99,38.25,36.0
2016-10-04,1172.35,1180.0,1158.8,1171.25,1169.3,5036.0,845.0,5888600.0,1817.0,36.08,21.2,-1.1
2016-10-05,1178.9,1189.0,1150.0,1170.2,1172.0,10851.0,1895.0,12717347.0,2572.0,23.7,39.0,-8.7
2016-10-06,1171.65,1183.4,1157.5,1166.85,1170.51,2929.0,947.0,3428412.0,1029.0,35.13,25.9,-4.8
2016-10-07,1169.55,1170.0,1138.95,1149.4,1153.67,3030.0,699.0,3495607.0,1596.0,52.67,31.05,-20.15
